final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
DROP,DROP,Y,,0.65,Y,0.25,,other,23,sr28,20135,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry",,Processed blended pasta product,
DROP,DROP,Y,,0.65,Y,0.25,,other,20,fdc_sr_legacy,172025,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",,Pasta is a processed made product,
DROP,DROP,,,0.05,,0.25,,other,20,fdc_sr_legacy,174277,Soy sauce made from soy and wheat (shoyu),-dish/prepared,"Soy sauce, fermented multi-ingredient condiment",
DROP,DROP,Y,,0.65,Y,0.30,,other,18,sr28,9410,"Apple juice, frozen concentrate, unsweetened, undiluted, with added ascorbic acid",,Juice concentrate with added ascorbic acid,
DROP,DROP,Y,,0.65,Y,0.30,,other,17,sr28,9018,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid",,Diluted juice concentrate,
DROP,DROP,Y,,0.65,Y,0.30,,other,1,fdc_sr_legacy,168895,"Wheat flour, white, all-purpose, self-rising, enriched",,"Self-rising flour, added leavening/salt",
DROP,DROP,Y,,0.65,Y,0.30,,other,20,sr28,11937,"Pickles, cucumber, dill or kosher dill",,"Pickles, brined/processed with spices",
DROP,DROP,Y,,0.65,Y,0.30,,other,22,sr28,18363,"Tortillas, ready-to-bake or -fry, corn",,"Prepared corn tortilla, multi-ingredient product",
DROP,DROP,Y,,0.65,Y,0.30,,other,18,sr28,11501,"Succotash, (corn and limas), frozen, unprepared",,"Succotash, corn-and-lima mixture",
DROP,DROP,Y,,0.65,Y,0.30,,other,16,fdc_foundation,2758997,"Tortilla, corn, shelf stable",,"Prepared corn tortilla, multi-ingredient",
DROP,DROP,,Y,0.00,,0.30,,other,24,sr28,8508,"Cereals ready-to-eat, USDA Commodity Corn and Rice (includes all commodity brands)",-fastfood/babyfood/restaurant -dish/prepared,"Corn-and-rice commodity cereal, composite",
DROP,DROP,Y,,0.65,Y,0.30,,other,19,sr28,11947,"Pickles, cucumber, dill, reduced sodium",,"Dill pickles, brined/seasoned product",
DROP,DROP,,,0.05,,0.35,,other,2,sr28,16082,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated",-dish/prepared,Processed noodle product,
DROP,DROP,Y,,0.65,Y,0.35,,other,7,sr28,11946,"Pickles, cucumber, sour, low sodium",,"Pickled cucumber, processed",
DROP,DROP,Y,,0.65,Y,0.35,,other,20,fdc_sr_legacy,168558,"Pickles, cucumber, dill or kosher dill",,"Pickled cucumber, processed",
DROP,DROP,,,0.05,,0.35,,other,20,fdc_sr_legacy,171661,"Cereals, oats, instant, fortified, plain, dry",-dish/prepared,Instant fortified oats - added nutrients,
DROP,DROP,Y,,0.65,Y,0.35,,other,8,sr28,11941,"Pickles, cucumber, sour",,Pickles - brined/processed cucumber,
DROP,DROP,,,0.05,,0.35,,other,16,sr28,20133,"Rice noodles, dry",-dish/prepared,"Rice noodles, processed product",
DROP,DROP,,,0.05,,0.35,,other,13,fdc_sr_legacy,171656,"Cereals, QUAKER, corn grits, instant, plain, dry",-dish/prepared,Branded QUAKER instant grits,
DROP,DROP,Y,,0.65,Y,0.35,,other,15,fdc_foundation,2003590,"Apple juice, with added vitamin C, from concentrate, shelf stable",,"Apple juice with added vitamin C, concentrate",
DROP,DROP,Y,,0.65,Y,0.35,,other,20,sr28,20653,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry",,"Processed pasta blend, enriched semolina + whole wheat",
DROP,DROP,Y,,0.65,Y,0.40,,other,17,sr28,9411,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid",,Reconstituted juice with added ascorbic acid,
DROP,DROP,,,0.05,,0.40,,other,2,sr28,8147,"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",-dish/prepared,Branded POST shredded wheat cereal,
DROP,DROP,Y,,0.65,Y,0.40,,other,17,sr28,18449,"Tortillas, ready-to-bake or -fry, corn, without added salt",,"Corn tortilla, processed product",
DROP,DROP,Y,,0.65,Y,0.40,,other,23,fdc_sr_legacy,168915,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry",,"Pasta, processed multi-grain product",
DROP,DROP,,,0.05,,0.40,,other,16,sr28,8144,"Cereals, whole wheat hot natural cereal, dry",-dish/prepared,Whole wheat hot cereal product,
DROP,DROP,,,0.05,,0.45,,other,13,sr28,8092,"Cereals, QUAKER, corn grits, instant, plain, dry",-dish/prepared,Branded corn grits,
DROP,DROP,,,0.05,,0.45,,other,11,sr28,8157,"Cereals ready-to-eat, wheat, puffed, fortified",-dish/prepared,Fortified puffed cereal product,
DROP,DROP,Y,,0.65,Y,0.45,,other,22,sr28,20645,"Wheat flour, white (industrial), 15% protein, bleached, enriched",,Bleached enriched flour - added nutrients,
KEEP,KEEP,,,0.65,Y,0.50,Y,other,22,sr28,20636,"Wheat flour, white (industrial), 11.5% protein, unbleached, enriched",,"Enriched unbleached flour, core single grain",
KEEP,KEEP,,,0.65,Y,0.55,Y,other,26,fdc_sr_legacy,169738,"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",,"Plain whole-wheat pasta, dry",
KEEP,KEEP,,,0.65,Y,0.55,Y,other,26,sr28,20124,"Pasta, whole-wheat, dry",,"Plain whole-wheat pasta, dry",
KEEP,KEEP,,,0.65,Y,0.55,Y,other,21,sr28,20581,"Wheat flour, white, all-purpose, enriched, unbleached",,"Enriched all-purpose flour, mostly wheat",
KEEP,KEEP,,,0.65,Y,0.55,Y,other,22,fdc_sr_legacy,168942,"Wheat flour, white (industrial), 13% protein, bleached, enriched",,"Milled wheat flour, single grain, enriched",
KEEP,DROP,Y,,0.05,,0.60,Y,other,18,sr28,8084,"Cereals ready-to-eat, wheat germ, toasted, plain",-dish/prepared,"Plain toasted wheat germ, single food",
KEEP,DROP,Y,,0.05,,0.60,Y,other,22,sr28,8090,"Cereals, corn grits, white, regular and quick, enriched, dry",-dish/prepared,"Milled corn grits, enriched",
KEEP,KEEP,,,0.65,Y,0.60,Y,other,21,sr28,20628,"Wheat flour, white (industrial), 10% protein, bleached, enriched",,"Single-ingredient wheat flour, though enriched/bleached",
KEEP,DROP,Y,,0.05,,0.60,Y,other,22,sr28,8159,"Cereals, corn grits, yellow, regular and quick, enriched, dry",-dish/prepared,"Corn grits, ground corn, enriched",
KEEP,DROP,Y,,0.05,,0.60,Y,other,21,fdc_sr_legacy,171654,"Cereals, corn grits, white, regular and quick, enriched, dry",-dish/prepared,"White corn grits, ground corn, enriched",
KEEP,KEEP,,,0.65,Y,0.60,Y,other,2,fdc_sr_legacy,169723,"Wheat flour, white, cake, enriched",,"Cake flour, single ingredient, enriched",
KEEP,KEEP,,,0.65,Y,0.60,Y,other,18,sr28,9017,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",,"Unsweetened apple juice concentrate, single fruit",
KEEP,KEEP,,,0.65,Y,0.60,Y,other,23,fdc_sr_legacy,168893,"Wheat flour, whole-grain (Includes foods for USDA's Food Distribution Program)",,"Whole-grain wheat flour, single grain",
KEEP,DROP,Y,,0.05,,0.60,Y,other,1,fdc_sr_legacy,173896,"Cereals ready-to-eat, wheat germ, toasted, plain",-dish/prepared,"Toasted wheat germ, single ingredient",
KEEP,KEEP,,,0.65,Y,0.60,Y,other,24,sr28,20080,"Wheat flour, whole-grain",,"Whole-grain wheat flour, single grain",
KEEP,KEEP,,,0.65,Y,0.65,Y,other,22,fdc_sr_legacy,172021,"Wheat flour, white (industrial), 15% protein, bleached, enriched",,Enriched white wheat flour,
KEEP,KEEP,,,0.65,Y,0.65,Y,other,18,fdc_foundation,789951,"Flour, wheat, all-purpose, enriched, unbleached",,All-purpose enriched wheat flour,
KEEP,KEEP,,,0.65,Y,0.65,Y,other,21,sr28,20630,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",,Enriched white wheat flour,
KEEP,KEEP,,,0.65,Y,0.65,Y,other,2,fdc_sr_legacy,168894,"Wheat flour, white, all-purpose, enriched, bleached",,All-purpose enriched wheat flour,
KEEP,KEEP,,,0.65,Y,0.65,Y,other,22,fdc_sr_legacy,168941,"Wheat flour, white (industrial), 11.5% protein, unbleached, enriched",,Enriched white wheat flour,
KEEP,KEEP,,,0.65,Y,0.65,Y,other,2,fdc_sr_legacy,168896,"Wheat flour, white, bread, enriched",,Enriched bread wheat flour,
KEEP,KEEP,,,0.65,Y,0.65,Y,other,19,sr28,20017,"Corn flour, masa, enriched, white",,"Masa corn flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.65,Y,other,19,sr28,20317,"Corn flour, yellow, masa, enriched",,"Masa corn flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.65,Y,other,20,fdc_foundation,2261422,"Flour, potato",,"Potato flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.70,Y,other,20,sr28,20019,"Corn flour, masa, unenriched, white",,"Masa corn flour, single food",
KEEP,KEEP,,,0.65,Y,0.70,Y,other,22,fdc_sr_legacy,172022,"Wheat flour, white (industrial), 15% protein, bleached, unenriched",,White wheat flour,
KEEP,KEEP,,,0.65,Y,0.70,Y,other,19,fdc_sr_legacy,169694,"Corn flour, masa, enriched, white",,Enriched masa corn flour,
KEEP,KEEP,,,0.65,Y,0.70,Y,other,22,fdc_sr_legacy,168940,"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched",,White wheat flour,
KEEP,KEEP,,,0.65,Y,0.70,Y,other,22,sr28,20635,"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched",,White wheat flour,
KEEP,KEEP,,,0.65,Y,0.70,Y,other,14,sr28,20129,"Wheat flours, bread, unenriched",,"Single-ingredient bread flour, unenriched",
KEEP,KEEP,,,0.65,Y,0.72,Y,other,19,fdc_foundation,2512372,"Flour, quinoa",,Single-ingredient quinoa flour,
KEEP,KEEP,,,0.65,Y,0.72,Y,other,11,fdc_foundation,335785,"Beans, Dry, Light Tan (0% moisture)",,"Dry beans, single legume",
KEEP,KEEP,,,0.65,Y,0.72,Y,other,10,fdc_foundation,335777,"Beans, Dry, Medium Red (0% moisture)",,"Dry red beans, single legume",
KEEP,KEEP,,,0.65,Y,0.72,Y,other,11,fdc_foundation,335306,"Beans, Dry, Pink (0% moisture)",,"Dry pink beans, single legume",
KEEP,KEEP,,,0.65,Y,0.75,Y,other,20,fdc_sr_legacy,169696,"Corn flour, masa, unenriched, white",,"Masa corn flour, minimally processed single food",
KEEP,KEEP,,,0.65,Y,0.75,Y,other,18,sr28,20132,"Oat flour, partially debranned",,Single-grain oat flour,
KEEP,KEEP,,,0.65,Y,0.75,Y,other,22,sr28,20646,"Wheat flour, white (industrial), 15% protein, bleached, unenriched",,Single-grain white wheat flour,
KEEP,KEEP,,,0.65,Y,0.75,Y,other,22,fdc_sr_legacy,168939,"Wheat flour, white (industrial), 11.5% protein, bleached, enriched",,Single-grain white wheat flour,
KEEP,KEEP,,,0.65,Y,0.75,Y,other,17,sr28,20084,"Wheat flour, white, cake, enriched",,Single-grain cake wheat flour,
KEEP,KEEP,,,0.65,Y,0.78,Y,other,18,fdc_foundation,790214,"Flour, rice, white, unenriched",,"Rice flour, single-ingredient",
KEEP,KEEP,,,0.65,Y,0.78,Y,other,21,fdc_sr_legacy,172019,"Wheat flour, white (industrial), 10% protein, bleached, unenriched",,"Unenriched wheat flour, single food",
KEEP,KEEP,,,0.65,Y,0.78,Y,other,22,fdc_sr_legacy,172020,"Wheat flour, white (industrial), 13% protein, bleached, unenriched",,"Unenriched wheat flour, single food",
KEEP,KEEP,,,0.65,Y,0.78,Y,other,17,sr28,20381,"Wheat flour, white, all-purpose, enriched, calcium-fortified",,"Enriched calcium-fortified flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.80,Y,other,1,fdc_sr_legacy,170289,"Corn bran, crude",,"Corn bran, single food",
KEEP,KEEP,,,0.65,Y,0.80,Y,other,19,fdc_sr_legacy,169749,"Corn flour, yellow, masa, enriched",,Single-grain masa corn flour,
KEEP,KEEP,,,0.65,Y,0.80,Y,other,20,fdc_sr_legacy,172016,"Wheat flour, white (industrial), 9% protein, bleached, enriched",,Single-grain wheat flour,
KEEP,DROP,Y,,0.05,,0.80,Y,other,23,sr28,8120,"Cereals, oats, regular and quick, not fortified, dry",-dish/prepared,"Plain oats, not fortified",
KEEP,KEEP,,,0.65,Y,0.80,Y,other,16,sr28,20481,"Wheat flour, white, all-purpose, unenriched",,Single-grain all-purpose wheat flour,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,19,fdc_foundation,790085,"Flour, whole wheat, unenriched",,"Whole wheat flour, single food",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,18,fdc_sr_legacy,169741,"Oat flour, partially debranned",,"Plain oat flour, single grain",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,1,sr28,11663,"Seaweed, agar, dried",,Single dried seaweed,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,22,sr28,20647,Millet flour,,Single-grain millet flour,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,23,fdc_sr_legacy,170556,"Seeds, pumpkin and squash seed kernels, dried",,Single dried seed kernels,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,21,sr28,20629,"Wheat flour, white (industrial), 10% protein, bleached, unenriched",,Single-grain wheat flour,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,21,fdc_sr_legacy,168938,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",,Single-grain wheat flour,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,18,sr28,11516,"Sweet potato, frozen, unprepared",,"Frozen unprepared sweet potato, single veg",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,21,fdc_sr_legacy,172018,"Wheat flour, white (industrial), 10% protein, bleached, enriched",,"Enriched wheat flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,21,sr28,20081,"Wheat flour, white, all-purpose, enriched, bleached",,"Enriched all-purpose flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,11,fdc_foundation,335912,"Beans, Dry, Black (0% moisture)",,"Dry black beans, single legume",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,11,fdc_foundation,747431,"Beans, Dry, Red (0% moisture)",,"Dry red beans, single legume",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,11,fdc_foundation,2644281,"Beans, cannellini, dry",,"Dry cannellini beans, single legume",
KEEP,KEEP,,,0.65,Y,0.88,Y,other,17,fdc_foundation,790276,"Flour, corn, yellow, fine meal, enriched",,"Corn flour, single food",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,20,sr28,11473,"Squash, summer, crookneck and straightneck, frozen, unprepared",,Frozen plain summer squash,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,22,fdc_sr_legacy,170016,"Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",,Frozen plain green peas,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,10,fdc_sr_legacy,168544,"Corn, sweet, white, frozen, kernels cut off cob, unprepared",,Frozen plain sweet corn,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,21,sr28,11178,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared",,Frozen plain sweet corn,
KEEP,DROP,Y,,0.05,,0.90,Y,other,20,fdc_sr_legacy,173904,"Cereals, oats, regular and quick, not fortified, dry",-dish/prepared,"Plain dry oats, not fortified",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,747434,"Beans, Dry, Tan (0% moisture)",,Dry tan beans,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,sr28,11037,"Lima beans, immature seeds, frozen, fordhook, unprepared",,"Frozen lima beans, unprepared",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,sr28,20060,"Rice bran, crude",,"Crude rice bran, single food",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,sr28,20015,"Corn bran, crude",,"Crude corn bran, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,1,fdc_sr_legacy,169968,"Broccoli, frozen, chopped, unprepared",,"Frozen chopped broccoli, single vegetable",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,28,fdc_foundation,2003603,"Mushroom, beech",,"Beech mushroom, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,sr28,11039,"Lima beans, immature seeds, frozen, baby, unprepared",,"Frozen baby lima beans, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,335927,"Beans, Dry, Small White (0% moisture)",,"Dry small white beans, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,22,sr28,11060,"Beans, snap, green, frozen, all styles, unprepared",,"Frozen green snap beans, single vegetable",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,sr28,11574,"Turnip greens, frozen, unprepared",,"Frozen turnip greens, single vegetable",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,336067,"Beans, Dry, Great Northern (0% moisture)",,"Dry great northern beans, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,sr28,20077,"Wheat bran, crude",,"Crude wheat bran, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,747446,"Beans, Dry, Great Northern (0% moisture)",,"Dry great northern beans, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,sr28,20078,"Wheat germ, crude",,"Crude wheat germ, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,20,sr28,11094,"Broccoli, frozen, spears, unprepared",,"Frozen broccoli, single vegetable",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,fdc_sr_legacy,168398,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",,Frozen sweet corn kernels,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,335782,"Beans, Dry, Cranberry (0% moisture)",,"Dry cranberry beans, single legume",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,335428,"Beans, Dry, Flor de Mayo (0% moisture)",,"Dry beans, single legume",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,747442,"Beans, Dry, Small White (0% moisture)",,"Dry small white beans, single legume",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,335433,"Beans, Dry, Carioca (0% moisture)",,"Dry carioca beans, single legume",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,16,sr28,11479,"Squash, summer, zucchini, includes skin, frozen, unprepared",,"Frozen zucchini, single vegetable",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,747437,"Beans, Dry, Cranberry (0% moisture)",,"Dry cranberry beans, single legume",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,335930,"Beans, Dry, Red (0% moisture)",,Single dry legume,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,20,fdc_foundation,1999633,"Spinach, mature",,Single vegetable,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,25,sr28,11463,"Spinach, frozen, chopped or leaf, unprepared",,"Single vegetable, frozen unprepared",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,20,sr28,11312,"Peas, green, frozen, unprepared",,"Single vegetable, frozen unprepared",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,sr28,11730,"Beans, snap, yellow, frozen, all styles, unprepared",,"Single vegetable, frozen unprepared",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,sr28,11272,"Mustard greens, frozen, unprepared",,"Single vegetable, frozen unprepared",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,fdc_foundation,2512379,"Millet, whole grain",,Single whole-grain millet,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,747432,"Beans, Dry, Flor de Mayo (0% moisture)",,Single dry legume,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,fdc_foundation,1750353,"Spinach, mature",,Single vegetable,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,fdc_foundation,2346397,"Oats, whole grain, steel cut",,Single whole-grain oats,
KEEP,DROP,Y,,0.30,,0.90,Y,raw,13,fdc_foundation,2727578,"Squash, pie pumpkin, peeled, seeded, raw",+raw -dish/prepared,"Single vegetable, raw",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,21,fdc_sr_legacy,172017,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",,Plain wheat flour,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,2,fdc_sr_legacy,168936,"Wheat flour, white, all-purpose, enriched, unbleached",,Plain all-purpose wheat flour,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,sr28,11235,"Kale, frozen, unprepared",,Plain frozen kale,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,fdc_foundation,1104812,"Flour, rice, brown",,"Brown rice flour, single food",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,sr28,11180,"Corn, sweet, yellow, frozen, kernels on cob, unprepared",,Plain frozen sweet corn on cob,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,22,sr28,20634,"Wheat flour, white (industrial), 11.5% protein, bleached, enriched",,Plain wheat flour,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,23,sr28,11910,"Corn, sweet, white, frozen, kernels cut off cob, unprepared",,Plain frozen white sweet corn,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,fdc_foundation,789890,"Flour, wheat, all-purpose, enriched, bleached",,Plain all-purpose wheat flour,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,11,fdc_foundation,747445,"Beans, Dry, Pinto (0% moisture)",,Plain dry pinto beans,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,sr28,11913,"Corn, sweet, white, frozen, kernels on cob, unprepared",,Plain frozen sweet corn,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,21,fdc_sr_legacy,169962,"Beans, snap, green, frozen, all styles, unprepared (Includes foods for USDA's Food Distribution Program)",,Plain unprepared frozen green beans,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,16,sr28,20075,"Wheat, soft white",,Plain soft white wheat grain,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,13,sr28,2007,"Spices, celery seed",,"Celery seed, single spice",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,16,fdc_foundation,1104867,"Flour, rice, glutinous",,"Glutinous rice flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,21,sr28,20624,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",,"White wheat flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,fdc_foundation,2512376,"Flour, barley",,"Barley flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,20,fdc_foundation,2261421,"Flour, oat, whole grain",,"Whole grain oat flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,22,fdc_sr_legacy,172023,Millet flour,,"Millet flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,sr28,20087,"Wheat, sprouted",,"Sprouted wheat, single grain",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,22,sr28,20649,"Wheat flour, whole-grain, soft wheat",,Whole-grain wheat flour,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,17,sr28,20090,"Rice flour, brown",,"Brown rice flour, single food",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,22,sr28,20641,"Wheat flour, white (industrial), 13% protein, bleached, unenriched",,White wheat flour,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,22,fdc_sr_legacy,168944,"Wheat flour, whole-grain, soft wheat",,Whole-grain wheat flour,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,22,sr28,20640,"Wheat flour, white (industrial), 13% protein, bleached, enriched",,White wheat flour,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,20,sr28,20623,"Wheat flour, white (industrial), 9% protein, bleached, enriched",,White wheat flour,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,19,sr28,20083,"Wheat flour, white, bread, enriched",,"White bread wheat flour, single food",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,16,sr28,20074,"Wheat, hard white",,Raw hard white wheat grain,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,18,fdc_foundation,2346396,"Oats, whole grain, rolled, old fashioned",,"Rolled oats, whole grain",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,17,fdc_foundation,1750344,"Mushroom, lion's mane",,"Lion's mane mushroom, single food",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,28,fdc_foundation,1999626,"Mushroom, lion's mane",,"Lion's mane mushroom, single food",
KEEP,DROP,Y,,0.05,,0.92,Y,other,6,sr28,8160,"Cereals, corn grits, yellow, regular and quick, unenriched, dry",-dish/prepared,"Plain corn grits, single grain",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,18,fdc_foundation,790018,"Flour, wheat, all-purpose, unenriched, unbleached",,"All-purpose wheat flour, single ingredient",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,11,fdc_foundation,747435,"Beans, Dry, Light Tan (0% moisture)",,"Dry beans, single legume",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,11,sr28,12006,"Seeds, chia seeds, dried",,Plain dried chia seeds,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,11,fdc_sr_legacy,170554,"Seeds, chia seeds, dried",,Plain dried chia seeds,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,25,sr28,12220,"Seeds, flaxseed",,"Flaxseed, single seed",
KEEP,KEEP,,,0.65,Y,0.93,Y,other,10,fdc_foundation,747433,"Beans, Dry, Brown (0% moisture)",,"Dry brown beans, single legume",
KEEP,KEEP,,,0.65,Y,0.93,Y,other,11,fdc_foundation,747443,"Beans, Dry, Small Red (0% moisture)",,"Dry small red beans, single",
KEEP,KEEP,,,0.65,Y,0.93,Y,other,12,fdc_foundation,2644284,"Blackeye pea, dry",,"Dry blackeye peas, single legume",
KEEP,KEEP,,,0.65,Y,0.93,Y,other,11,fdc_foundation,335419,"Beans, Dry, Navy (0% moisture)",,"Dry navy beans, single legume",
KEEP,KEEP,,,0.65,Y,0.94,Y,other,20,sr28,11092,"Broccoli, frozen, chopped, unprepared",,"Frozen chopped broccoli, single vegetable",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,10,fdc_foundation,747430,"Beans, Dry, Medium Red (0% moisture)",,Dry single beans,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,19,sr28,20072,"Wheat, hard red winter",,Whole wheat grain,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,335442,"Beans, Dry, Tan (0% moisture)",,Dry single beans,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,26,fdc_foundation,2003604,"Mushroom, pioppini",,Single mushroom,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,28,fdc_foundation,2003598,"Mushroom, portabella",,Single portabella mushroom,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,16,sr28,20071,"Wheat, hard red spring",,Whole wheat grain,
KEEP,DROP,Y,,0.30,,0.95,Y,raw,15,fdc_foundation,2727579,"Squash, spaghetti, peeled, seeded, raw",+raw -dish/prepared,Raw spaghetti squash,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,32,fdc_foundation,2262075,"Flaxseed, ground",,"Ground flaxseed, single seed",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,27,fdc_foundation,2003602,"Mushroom, maitake",,"Maitake mushroom, single food",
