final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
KEEP,KEEP,,,0.65,Y,0.55,Y,other,6,sr28,1008,"Cheese, caraway",,Cheese variety with caraway seeds,
KEEP,KEEP,,,0.65,Y,0.60,Y,other,6,fdc_sr_legacy,171312,"Yogurt, Greek, nonfat, plain, CHOBANI",,"Plain nonfat Greek yogurt, branded",
KEEP,KEEP,,,0.65,Y,0.70,Y,other,20,sr28,1107,"Milk, human, mature, fluid",,"Human milk, single-ingredient milk",
KEEP,KEEP,,,0.65,Y,0.70,Y,other,25,fdc_foundation,325198,"Cheese, pasteurized process, American, vitamin D fortified",,"Processed American cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.70,Y,other,28,fdc_sr_legacy,170853,"Cheese, pasteurized process, American, fortified with vitamin D",,"Processed American cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.72,Y,other,16,sr28,1044,"Cheese, pasteurized process, swiss",,"Processed swiss cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.80,Y,other,18,sr28,1204,"Cheese, parmesan, dry grated, reduced fat",,Grated parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.82,Y,other,20,sr28,1092,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",,"Nonfat dry milk, fortified but single",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,20,sr28,1289,"Kefir, lowfat, plain, LIFEWAY",,Plain lowfat kefir,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,17,fdc_sr_legacy,170904,"Kefir, lowfat, plain, LIFEWAY",,Plain lowfat kefir,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,18,fdc_sr_legacy,171304,"Yogurt, Greek, plain, whole milk",,"Plain Greek yogurt, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,11,sr28,1112,"Whey, acid, fluid",,"Fluid acid whey, single dairy",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,17,sr28,1114,"Whey, sweet, fluid",,"Fluid sweet whey, single dairy",
KEEP,KEEP,,,0.65,Y,0.85,Y,other,19,fdc_foundation,2259795,"Cheese, parmesan, grated, refrigerated",,Grated parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,3,sr28,1168,"Cheese, low fat, cheddar or colby",,Low fat cheddar/colby cheese,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,13,sr28,1208,"Cheese, provolone, reduced fat",,Provolone cheese,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,19,sr28,1091,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",,Nonfat dry milk,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,4,sr28,1146,"Cheese, parmesan, shredded",,Shredded parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,5,sr28,1084,"Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D",,Protein-fortified fluid milk,
KEEP,KEEP,,,0.65,Y,0.85,Y,other,18,fdc_sr_legacy,173452,"Cheese, parmesan, dry grated, reduced fat",,Reduced-fat grated parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,1,sr28,1093,"Milk, dry, nonfat, calcium reduced",,Nonfat dry milk,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,sr28,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",,Plain low fat yogurt,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,sr28,1293,"Yogurt, Greek, plain, whole milk",,Plain whole milk Greek yogurt,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,24,sr28,1002,"Butter, whipped, with salt",,"Whipped butter, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,1,sr28,1089,"Milk, low sodium, fluid",,"Low sodium milk, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,4,sr28,1080,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids and vitamin A and vitamin D",,"2% milk fortified, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,2,sr28,1021,"Cheese, gjetost",,"Gjetost cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,15,sr28,1037,"Cheese, ricotta, part skim milk",,"Part skim ricotta, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,2,sr28,1086,"Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",,"Nonfat milk fortified, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,sr28,1014,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",,"Dry cottage cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,24,fdc_sr_legacy,173411,"Butter, whipped, with salt",,"Whipped butter, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,15,sr28,1169,"Cheese, low-sodium, cheddar or colby",,"Low-sodium cheddar/colby, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,2,sr28,1087,"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",,"Nonfat protein-fortified milk, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,33,fdc_foundation,746765,"Cheese, dry white, queso seco",,"Queso seco, clean single cheese",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,21,sr28,1012,"Cheese, cottage, creamed, large or small curd",,"Creamed cottage cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,17,fdc_foundation,2346384,"Cottage cheese, full fat, large or small curd",,"Full fat cottage cheese, single dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,16,sr28,1212,"Milk, dry, whole, without added vitamin D",,"Dry whole milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,7,sr28,1154,"Milk, dry, nonfat, regular, with added vitamin A and vitamin D",,"Nonfat dry milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,3,sr28,1083,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",,"Fluid 1% milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,26,sr28,1260,"Cheese, cheddar, reduced fat",,Plain cheddar cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,26,fdc_foundation,329370,"Cheese, mozzarella, low moisture, part-skim",,Part-skim mozzarella,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,13,fdc_foundation,2647443,"Cheese, cotija, solid",,Cotija cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,18,sr28,1011,"Cheese, colby",,Colby cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,1,sr28,1167,"Cheese, mexican, queso chihuahua",,Queso chihuahua cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,16,fdc_foundation,2346385,"Cream cheese, full fat, block",,Cream cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,fdc_sr_legacy,170903,"Yogurt, Greek, plain, lowfat",,Plain lowfat Greek yogurt,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,28,fdc_sr_legacy,173418,"Cheese, cream",,Cream cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,9,sr28,1019,"Cheese, feta",,Feta cheese,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,19,fdc_sr_legacy,171255,"Cream, fluid, half and half",,Half and half cream,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,1,sr28,42290,"Milk, fluid, nonfat, calcium fortified (fat free or skim)",,"Nonfat milk, calcium fortified",
KEEP,KEEP,,,0.65,Y,0.90,Y,other,15,sr28,1088,"Milk, buttermilk, fluid, cultured, lowfat",,Cultured buttermilk,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,8,sr28,1155,"Milk, dry, nonfat, instant, without added vitamin A and vitamin D",,Nonfat dry milk,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,16,sr28,1090,"Milk, dry, whole, with added vitamin D",,Whole dry milk,
KEEP,KEEP,,,0.65,Y,0.90,Y,other,25,sr28,1229,"Cheese, white, queso blanco",,Queso blanco cheese,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,16,fdc_sr_legacy,170872,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,Plain 1% milk,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,23,sr28,1049,"Cream, fluid, half and half",,Half and half cream,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,22,sr28,1174,"Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D",,Plain 2% milk,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,20,sr28,1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",,Plain skim milk,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,5,sr28,1081,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",,"Fluid 2% milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.92,Y,other,18,sr28,1026,"Cheese, mozzarella, whole milk",,Whole milk mozzarella,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,10,fdc_foundation,2647437,"Yogurt, plain, nonfat",,Plain nonfat yogurt,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,9,sr28,1024,"Cheese, limburger",,Single cheese variety,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,21,fdc_sr_legacy,171257,"Cream, sour, cultured",,Cultured sour cream,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,20,sr28,1050,"Cream, fluid, light (coffee cream or table cream)",,Light table cream,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,16,sr28,1052,"Cream, fluid, light whipping",,Light whipping cream,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,16,sr28,1036,"Cheese, ricotta, whole milk",,Whole-milk ricotta cheese,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,17,fdc_foundation,2346387,"Cream, sour, full fat",,Full-fat sour cream,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,4,sr28,1010,"Cheese, cheshire",,Single cheshire cheese,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,28,sr28,1271,"Cheese, mozzarella, low moisture, part-skim, shredded",,Shredded mozzarella cheese,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,26,fdc_sr_legacy,171292,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",,Reduced-fat cheddar cheese,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,33,fdc_foundation,746766,"Cheese, ricotta, whole milk",,Whole-milk ricotta cheese,
KEEP,KEEP,,,0.65,Y,0.92,Y,other,13,fdc_foundation,2647440,"Cheese, provolone, sliced",,Sliced provolone cheese,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,37,fdc_foundation,321359,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,"Fluid 2% milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.93,Y,other,19,sr28,1108,"Milk, indian buffalo, fluid",,Plain buffalo milk,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,24,sr28,1053,"Cream, fluid, heavy whipping",,Heavy whipping cream,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,18,sr28,1106,"Milk, goat, fluid, with added vitamin D",,Plain goat milk,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,10,sr28,1023,"Cheese, gruyere",,Single gruyere cheese,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,1,fdc_sr_legacy,170887,"Yogurt, plain, skim milk",,Plain skim yogurt,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,20,sr28,1035,"Cheese, provolone",,Single provolone cheese,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,33,fdc_foundation,323444,"Cheese, ricotta, whole milk",,Whole milk ricotta cheese,
KEEP,KEEP,,,0.65,Y,0.93,Y,other,20,fdc_foundation,2259796,"Cheese, feta, whole milk, crumbled",,Crumbled whole milk feta cheese,
KEEP,KEEP,,,0.65,Y,0.94,Y,other,28,sr28,1029,"Cheese, mozzarella, low moisture, part-skim",,Single mozzarella cheese,
KEEP,KEEP,,,0.65,Y,0.94,Y,other,4,sr28,1028,"Cheese, mozzarella, part skim milk",,Part-skim mozzarella cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,26,fdc_sr_legacy,172182,"Cheese, cottage, lowfat, 2% milkfat",,Plain lowfat cottage cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,28,sr28,1017,"Cheese, cream",,Plain cream cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,25,fdc_foundation,325036,"Cheese, parmesan, grated",,Grated parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,sr28,1227,"Cheese, dry white, queso seco",,Queso seco dry white cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,15,sr28,1159,"Cheese, goat, soft type",,Soft goat cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,17,sr28,1039,"Cheese, roquefort",,Roquefort cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,33,fdc_foundation,329830,"Cheese, dry white, queso seco",,Queso seco dry white cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,1,sr28,1165,"Cheese, mexican, queso anejo",,Queso anejo cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,fdc_sr_legacy,171265,"Milk, whole, 3.25% milkfat, with added vitamin D",,"Whole milk, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,fdc_sr_legacy,170859,"Cream, fluid, heavy whipping",,"Heavy whipping cream, single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,20,sr28,1007,"Cheese, camembert",,"Camembert cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,30,fdc_sr_legacy,170899,"Cheese, cheddar, sharp, sliced",,"Sharp cheddar, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,16,fdc_sr_legacy,170845,"Cheese, mozzarella, whole milk",,"Whole milk mozzarella, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,sr28,1022,"Cheese, gouda",,"Gouda cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,26,fdc_foundation,326135,"Cheese, swiss",,"Swiss cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,sr28,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,"2% milk, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,18,fdc_sr_legacy,170857,"Cream, fluid, light (coffee cream or table cream)",,"Light cream, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,5,sr28,1034,"Cheese, port de salut",,"Port de salut cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,19,sr28,1004,"Cheese, blue",,"Blue cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,8,sr28,1038,"Cheese, romano",,"Romano cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,20,fdc_sr_legacy,172205,"Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D",,"2% milk, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,27,fdc_sr_legacy,171244,"Cheese, mozzarella, low moisture, part-skim",,"Part-skim mozzarella, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,19,sr28,1030,"Cheese, muenster",,"Muenster cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,25,sr28,1211,"Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D",,"Whole milk, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,19,sr28,1018,"Cheese, edam",,"Edam cheese, clean single dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,15,sr28,1157,"Cheese, goat, semisoft type",,"Semisoft goat cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,1,sr28,1027,"Cheese, mozzarella, whole milk, low moisture",,"Whole milk mozzarella, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,5,sr28,1016,"Cheese, cottage, lowfat, 1% milkfat",,"Plain cottage cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,34,fdc_foundation,746776,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",,"Nonfat fluid milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,25,fdc_sr_legacy,170851,"Cheese, ricotta, whole milk",,"Whole milk ricotta, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,13,fdc_foundation,2647441,"Cheese, oaxaca, solid",,"Oaxaca cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,12,sr28,1156,"Cheese, goat, hard type",,"Hard goat cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,12,fdc_foundation,2647442,"Cheese, queso fresco, solid",,"Queso fresco, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,fdc_foundation,328841,"Cheese, cottage, lowfat, 2% milkfat",,"Plain cottage cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,26,sr28,1015,"Cheese, cottage, lowfat, 2% milkfat",,"Plain cottage cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,32,fdc_foundation,330137,"Yogurt, Greek, plain, nonfat",,"Plain Greek yogurt, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,30,sr28,1270,"Cheese, cheddar, sharp, sliced",,"Sharp cheddar cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,36,fdc_foundation,746782,"Milk, whole, 3.25% milkfat, with added vitamin D",,"Whole milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,1,fdc_sr_legacy,170886,"Yogurt, plain, low fat",,"Plain lowfat yogurt, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,18,fdc_sr_legacy,171269,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",,"Nonfat fluid milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,30,sr28,1009,"Cheese, cheddar",,Cheddar cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,27,fdc_foundation,328637,"Cheese, cheddar",,Cheddar cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,25,sr28,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",,Whole milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,37,fdc_foundation,746778,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,2% reduced fat milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,35,fdc_foundation,746772,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,Plain fluid milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,sr28,1256,"Yogurt, Greek, plain, nonfat",,Plain nonfat Greek yogurt,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,34,fdc_foundation,322559,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",,Plain nonfat milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,21,sr28,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,Plain fluid milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,8,sr28,1145,"Butter, without salt",,Plain unsalted butter,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,15,fdc_sr_legacy,173441,"Milk, fluid, 1% fat, without added vitamin A and vitamin D",,Plain 1% milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,20,sr28,1287,"Yogurt, Greek, plain, lowfat",,Plain lowfat Greek yogurt,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,35,fdc_foundation,322228,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,Plain 1% milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,27,fdc_sr_legacy,173414,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",,Single cheddar cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,28,fdc_sr_legacy,170900,"Cheese, mozzarella, low moisture, part-skim, shredded",,Plain part-skim mozzarella cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,21,fdc_sr_legacy,171267,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Plain 2% fluid milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,8,sr28,1041,"Cheese, tilsit",,"Tilsit cheese, plain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,26,sr28,1032,"Cheese, parmesan, grated",,Grated parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,16,fdc_foundation,2346386,"Cream, heavy",,"Heavy cream, plain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,24,sr28,1228,"Cheese, fresh, queso fresco",,"Queso fresco, plain cheese",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,16,fdc_sr_legacy,173432,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",,Plain nonfat skim milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,1,sr28,1118,"Yogurt, plain, skim milk, 13 grams protein per 8 ounce",,Plain skim milk yogurt,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,1,sr28,1031,"Cheese, neufchatel",,"Neufchatel cheese, plain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,26,fdc_sr_legacy,171247,"Cheese, parmesan, grated",,Grated parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,sr28,1056,"Cream, sour, cultured",,"Cultured sour cream, plain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,21,sr28,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",,Plain nonfat skim milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,18,fdc_foundation,2259793,"Yogurt, plain, whole milk",,Plain whole milk yogurt,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,fdc_sr_legacy,170894,"Yogurt, Greek, plain, nonfat (Includes foods for USDA's Food Distribution Program)",,Plain nonfat Greek yogurt,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,20,sr28,1175,"Milk, fluid, 1% fat, without added vitamin A and vitamin D",,Plain 1% fluid milk,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,36,fdc_foundation,322892,"Milk, whole, 3.25% milkfat, with added vitamin D",,"Whole fluid milk, plain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,18,fdc_foundation,2259794,"Yogurt, Greek, plain, whole milk",,Plain whole milk Greek yogurt,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,8,fdc_sr_legacy,173430,"Butter, without salt",,"Unsalted butter, plain",
KEEP,KEEP,,,0.65,Y,0.97,Y,other,28,sr28,1040,"Cheese, swiss",,Plain swiss cheese,
KEEP,KEEP,,,0.65,Y,0.97,Y,other,19,sr28,1005,"Cheese, brick",,Plain brick cheese,
KEEP,KEEP,,,0.65,Y,0.97,Y,other,7,sr28,1006,"Cheese, brie",,Plain brie cheese,
KEEP,KEEP,,,0.65,Y,0.97,Y,other,14,sr28,1033,"Cheese, parmesan, hard",,Hard parmesan cheese,
KEEP,KEEP,,,0.65,Y,0.97,Y,other,10,sr28,1025,"Cheese, monterey",,Monterey cheese,
KEEP,KEEP,,,0.65,Y,0.97,Y,other,13,fdc_foundation,2647438,"Cheese, monterey jack, solid",,Solid monterey jack cheese,
KEEP,KEEP,,,0.65,Y,0.97,Y,other,23,fdc_sr_legacy,172217,"Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D",,"Plain whole milk, clean dairy",
KEEP,KEEP,,,0.65,Y,0.97,Y,other,29,fdc_sr_legacy,171251,"Cheese, swiss",,"Swiss cheese, clean dairy",
KEEP,KEEP,,,0.65,Y,0.97,Y,other,26,fdc_foundation,746767,"Cheese, swiss",,"Swiss cheese, clean dairy",
